// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
6400, 3700, 22516.7, 2.56482, 0.885394;
6400, 3800, 21948.1, 2.56482, 0.885394;
6400, 3900, 21461.3, 2.56482, 0.885394;
6400, 4000, 20976.2, 2.56482, 0.885394;
6400, 4100, 20878.7, 2.56482, 0.885394;
6400, 4200, 20878.6, 2.56482, 0.885394;
6400, 4300, 20683.5, 2.56482, 0.885394;
6400, 4400, 20586.4, 2.56482, 0.885394;
6400, 4500, 20586.4, 2.56482, 0.885394;
6400, 4600, 20197.8, 2.56482, 0.885394;
6400, 4700, 20003.8, 2.56482, 0.885394;
6400, 4800, 19809.7, 2.56482, 0.885394;
6400, 4900, 19288.8, 2.56482, 0.885394;
6400, 5000, 19191.8, 2.56482, 0.885394;
6400, 5100, 18997.8, 2.56482, 0.885394;
6400, 5200, 18803.2, 2.56482, 0.885394;
6400, 5300, 18220.5, 2.56482, 0.885394;
6400, 5400, 17929.4, 2.56482, 0.885394;
6400, 5500, 17735.4, 2.56482, 0.885394;
6400, 5600, 17541.3, 2.56482, 0.885394;
6400, 5700, 17153.2, 2.56482, 0.885394;
6400, 5800, 17056.2, 2.56482, 0.885394;
6400, 5900, 16765.1, 2.56482, 0.885394;
6400, 6000, 16176, 2.56482, 0.885394;
6400, 6100, 15593.8, 2.56482, 0.885394;
6400, 6200, 15302.8, 2.56482, 0.885394;
6400, 6300, 14914.7, 2.56482, 0.873368;
6400, 6400, 14235.5, 2.56482, 0.873368;
6400, 6500, 13459.3, 2.56482, 0.873368;
6400, 6600, 12877.2, 2.56482, 0.873368;
6400, 6700, 12295, 2.15798, 0.873368;
6400, 6800, 11324.8, 2.15798, 0.873368;
6400, 6900, 10354.5, 2.15798, 0.762154;
6400, 7000, 8815.67, 1.8739, 0.762154;
6400, 7100, 7942.45, 1.85763, 0.762154;
6400, 7200, 7263.29, 1.85763, 0.762154;
6400, 7300, 6681.14, 1.85763, 0.593224;
6400, 7400, 5807.92, 1.85763, 0.32715;
6400, 7500, 5419.83, 1.85763, 0.32715;
6400, 7600, 4837.68, 1.85763, 0.279219;
6400, 7700, 4643.63, 1.83573, 0.279219;
6400, 7800, 4449.59, 1.83573, 0.279219;
6400, 7900, 4158.51, 1.83573, 0.279219;
6400, 8000, 3492.87, 1.83573, 0.188611;
6400, 8100, 3007.75, 1.83573, 0;
6400, 8200, 2522.63, 1.83573, 0;
6400, 8300, 2134.53, 1.83573, 0;
6400, 8400, 2037.51, 1.83573, 0;
6400, 8500, 1940.48, 1.83573, 0;
6400, 8600, 1843.46, 1.83573, 0;
6400, 8700, 1455.36, 1.83573, 0;
6400, 8800, 1358.34, 1.83573, 0;
6400, 8900, 1164.29, 1.83573, 0;
6400, 9000, 1067.27, 1.83573, 0;
6400, 9100, 582.145, 1.83573, 0;
6400, 9200, 582.145, 1.83573, 0;
6400, 9300, 388.097, 1.83573, 0;
6400, 9400, 388.097, 1.83573, 0;
6400, 9500, 194.048, 0, 0;
6400, 9600, 0, 0, 0;
6400, 9700, 0, 0, 0;
6400, 9800, 0, 0, 0;
6400, 9900, 0, 0, 0;
6400, 10000, 194.048, 0, 0;
6500, 1000, 138420, 2.56482, 0.885394;
6500, 2000, 31604.2, 2.56482, 0.885394;
6500, 3000, 23502.5, 2.56482, 0.885394;
6500, 3100, 23175.1, 2.56482, 0.885394;
6500, 3200, 23063.5, 2.56482, 0.885394;
6500, 3300, 21845.6, 2.56482, 0.885394;
6500, 3400, 21748.6, 2.56482, 0.885394;
6500, 3500, 21324.2, 2.56482, 0.885394;
6500, 3600, 21317.2, 2.56482, 0.885394;
6500, 3700, 21316.1, 2.56482, 0.885394;
6500, 3800, 20747.5, 2.56482, 0.885394;
6500, 3900, 20358.3, 2.56482, 0.885394;
6500, 4000, 19873.2, 2.56482, 0.885394;
6500, 4100, 19872.7, 2.56482, 0.885394;
6500, 4200, 19872.6, 2.56482, 0.885394;
6500, 4300, 19774.5, 2.56482, 0.885394;
6500, 4400, 19677.5, 2.56482, 0.885394;
6500, 4500, 19677.5, 2.56482, 0.885394;
6500, 4600, 19288.8, 2.56482, 0.885394;
6500, 4700, 19094.8, 2.56482, 0.885394;
6500, 4800, 18997.8, 2.56482, 0.885394;
6500, 4900, 18706.7, 2.56482, 0.885394;
6500, 5000, 18609.7, 2.56482, 0.885394;
6500, 5100, 18512.6, 2.56482, 0.885394;
6500, 5200, 18318.1, 2.56482, 0.885394;
6500, 5300, 17735.4, 2.56482, 0.885394;
6500, 5400, 17444.3, 2.56482, 0.885394;
6500, 5500, 17250.3, 2.56482, 0.885394;
6500, 5600, 17056.2, 2.56482, 0.885394;
6500, 5700, 16668.1, 2.56482, 0.885394;
6500, 5800, 16571.1, 2.56482, 0.885394;
6500, 5900, 16280, 2.56482, 0.885394;
6500, 6000, 15787.9, 2.56482, 0.885394;
6500, 6100, 15302.8, 2.56482, 0.885394;
6500, 6200, 15108.7, 2.56482, 0.885394;
6500, 6300, 14720.6, 2.56482, 0.873368;
6500, 6400, 14041.5, 2.56482, 0.873368;
6500, 6500, 13265.3, 2.56482, 0.873368;
6500, 6600, 12780.1, 2.56482, 0.873368;
6500, 6700, 12295, 2.15798, 0.873368;
6500, 6800, 11324.8, 2.15798, 0.873368;
6500, 6900, 10354.5, 2.15798, 0.762154;
6500, 7000, 8815.67, 1.8739, 0.762154;
6500, 7100, 7942.45, 1.85763, 0.762154;
6500, 7200, 7263.29, 1.85763, 0.762154;
6500, 7300, 6681.14, 1.85763, 0.593224;
6500, 7400, 5807.92, 1.85763, 0.32715;
6500, 7500, 5419.83, 1.85763, 0.32715;
6500, 7600, 4837.68, 1.85763, 0.279219;
6500, 7700, 4643.63, 1.83573, 0.279219;
6500, 7800, 4449.59, 1.83573, 0.279219;
6500, 7900, 4158.51, 1.83573, 0.279219;
6500, 8000, 3492.87, 1.83573, 0.188611;
6500, 8100, 3007.75, 1.83573, 0;
6500, 8200, 2522.63, 1.83573, 0;
6500, 8300, 2134.53, 1.83573, 0;
6500, 8400, 2037.51, 1.83573, 0;
6500, 8500, 1940.48, 1.83573, 0;
6500, 8600, 1843.46, 1.83573, 0;
6500, 8700, 1455.36, 1.83573, 0;
6500, 8800, 1358.34, 1.83573, 0;
6500, 8900, 1164.29, 1.83573, 0;
6500, 9000, 1067.27, 1.83573, 0;
6500, 9100, 582.145, 1.83573, 0;
6500, 9200, 582.145, 1.83573, 0;
6500, 9300, 388.097, 1.83573, 0;
6500, 9400, 388.097, 1.83573, 0;
6500, 9500, 194.048, 0, 0;
6500, 9600, 0, 0, 0;
6500, 9700, 0, 0, 0;
6500, 9800, 0, 0, 0;
6500, 9900, 0, 0, 0;
6500, 10000, 194.048, 0, 0;
6600, 1000, 129801, 2.56482, 0.885394;
6600, 2000, 28911.4, 2.56482, 0.885394;
6600, 3000, 21270.9, 2.56482, 0.885394;
6600, 3100, 20943.5, 2.56482, 0.885394;
6600, 3200, 20929, 2.56482, 0.885394;
6600, 3300, 19711.1, 2.56482, 0.885394;
6600, 3400, 19614, 2.56482, 0.885394;
6600, 3500, 19189.6, 2.56482, 0.885394;
6600, 3600, 19182.6, 2.56482, 0.885394;
6600, 3700, 19181.6, 2.56482, 0.885394;
6600, 3800, 18612.9, 2.56482, 0.885394;
6600, 3900, 18223.8, 2.56482, 0.885394;
6600, 4000, 17835.7, 2.56482, 0.885394;
6600, 4100, 17835.1, 2.56482, 0.885394;
6600, 4200, 17835.1, 2.56482, 0.885394;
6600, 4300, 17737, 2.56482, 0.885394;
6600, 4400, 17737, 2.56482, 0.885394;
6600, 4500, 17737, 2.56482, 0.885394;
6600, 4600, 17348.3, 2.56482, 0.885394;
6600, 4700, 17251.3, 2.56482, 0.885394;
6600, 4800, 17154.3, 2.56482, 0.885394;
6600, 4900, 16863.2, 2.56482, 0.885394;
6600, 5000, 16766.2, 2.56482, 0.885394;
6600, 5100, 16669.2, 2.56482, 0.885394;
6600, 5200, 16474.6, 2.56482, 0.885394;
6600, 5300, 16086, 2.56482, 0.885394;
6600, 5400, 15794.9, 2.56482, 0.885394;
6600, 5500, 15697.9, 2.56482, 0.885394;
6600, 5600, 15503.8, 2.56482, 0.885394;
6600, 5700, 15115.7, 2.56482, 0.885394;
6600, 5800, 15018.7, 2.56482, 0.885394;
6600, 5900, 14824.6, 2.56482, 0.885394;
6600, 6000, 14429.5, 2.56482, 0.885394;
6600, 6100, 14138.5, 2.56482, 0.885394;
6600, 6200, 14041.5, 2.56482, 0.885394;
6600, 6300, 13750.4, 2.56482, 0.873368;
6600, 6400, 13168.2, 2.56482, 0.873368;
6600, 6500, 12683.1, 2.56482, 0.873368;
6600, 6600, 12295, 2.56482, 0.873368;
6600, 6700, 11906.9, 2.15798, 0.873368;
6600, 6800, 10936.7, 2.15798, 0.873368;
6600, 6900, 10160.5, 2.15798, 0.762154;
6600, 7000, 8621.62, 1.8739, 0.762154;
6600, 7100, 7748.41, 1.85763, 0.762154;
6600, 7200, 7069.24, 1.85763, 0.762154;
6600, 7300, 6487.09, 1.85763, 0.593224;
6600, 7400, 5807.92, 1.85763, 0.32715;
6600, 7500, 5419.83, 1.85763, 0.32715;
6600, 7600, 4837.68, 1.85763, 0.279219;
6600, 7700, 4643.63, 1.83573, 0.279219;
6600, 7800, 4449.59, 1.83573, 0.279219;
6600, 7900, 4158.51, 1.83573, 0.279219;
6600, 8000, 3492.87, 1.83573, 0.188611;
6600, 8100, 3007.75, 1.83573, 0;
6600, 8200, 2522.63, 1.83573, 0;
6600, 8300, 2134.53, 1.83573, 0;
6600, 8400, 2037.51, 1.83573, 0;
6600, 8500, 1940.48, 1.83573, 0;
6600, 8600, 1843.46, 1.83573, 0;
6600, 8700, 1455.36, 1.83573, 0;
6600, 8800, 1358.34, 1.83573, 0;
6600, 8900, 1164.29, 1.83573, 0;
6600, 9000, 1067.27, 1.83573, 0;
6600, 9100, 582.145, 1.83573, 0;
6600, 9200, 582.145, 1.83573, 0;
6600, 9300, 388.097, 1.83573, 0;
6600, 9400, 388.097, 1.83573, 0;
6600, 9500, 194.048, 0, 0;
6600, 9600, 0, 0, 0;
6600, 9700, 0, 0, 0;
6600, 9800, 0, 0, 0;
6600, 9900, 0, 0, 0;
6600, 10000, 194.048, 0, 0;
6700, 1000, 109169, 2.56482, 0.816758;
6700, 2000, 26135.2, 2.56482, 0.816758;
6700, 3000, 18496.2, 2.56482, 0.816758;
6700, 3100, 18265.9, 2.56482, 0.816758;
6700, 3200, 18251.3, 2.56482, 0.816758;
6700, 3300, 17493, 2.56482, 0.816758;
6700, 3400, 17396, 2.56482, 0.816758;
6700, 3500, 16971.6, 2.56482, 0.816758;
6700, 3600, 16964.6, 2.56482, 0.816758;
6700, 3700, 16963.5, 2.56482, 0.816758;
6700, 3800, 16769.5, 2.56482, 0.816758;
6700, 3900, 16574.4, 2.56482, 0.816758;
6700, 4000, 16186.3, 2.56482, 0.816758;
6700, 4100, 16185.7, 2.56482, 0.816758;
6700, 4200, 16185.7, 2.56482, 0.816758;
6700, 4300, 16087.6, 2.56482, 0.816758;
6700, 4400, 16087.6, 2.56482, 0.816758;
6700, 4500, 16087.6, 2.56482, 0.816758;
6700, 4600, 15796, 2.56482, 0.816758;
6700, 4700, 15698.9, 2.56482, 0.816758;
6700, 4800, 15601.9, 2.56482, 0.816758;
6700, 4900, 15407.9, 2.56482, 0.816758;
6700, 5000, 15310.8, 2.56482, 0.816758;
6700, 5100, 15213.8, 2.56482, 0.816758;
6700, 5200, 15019.2, 2.56482, 0.816758;
6700, 5300, 14630.6, 2.56482, 0.816758;
6700, 5400, 14436.5, 2.56482, 0.816758;
6700, 5500, 14436.5, 2.56482, 0.816758;
6700, 5600, 14339.5, 2.56482, 0.816758;
6700, 5700, 13951.4, 2.56482, 0.816758;
6700, 5800, 13854.4, 2.56482, 0.816758;
6700, 5900, 13660.4, 2.56482, 0.816758;
6700, 6000, 13265.3, 2.56482, 0.816758;
6700, 6100, 13071.2, 2.56482, 0.816758;
6700, 6200, 12974.2, 2.56482, 0.816758;
6700, 6300, 12683.1, 2.56482, 0.804733;
6700, 6400, 12295, 2.56482, 0.804733;
6700, 6500, 11906.9, 2.56482, 0.804733;
6700, 6600, 11615.8, 2.56482, 0.804733;
6700, 6700, 11324.8, 2.15798, 0.804733;
6700, 6800, 10451.6, 2.15798, 0.804733;
6700, 6900, 9966.44, 2.15798, 0.693518;
6700, 7000, 8524.6, 1.8739, 0.693518;
6700, 7100, 7651.38, 1.85763, 0.693518;
6700, 7200, 6972.21, 1.85763, 0.693518;
6700, 7300, 6390.07, 1.85763, 0.524588;
6700, 7400, 5710.9, 1.85763, 0.32715;
6700, 7500, 5322.8, 1.85763, 0.32715;
6700, 7600, 4740.66, 1.85763, 0.279219;
6700, 7700, 4546.61, 1.83573, 0.279219;
6700, 7800, 4352.56, 1.83573, 0.279219;
6700, 7900, 4061.49, 1.83573, 0.279219;
6700, 8000, 3395.85, 1.83573, 0.188611;
6700, 8100, 3007.75, 1.83573, 0;
6700, 8200, 2522.63, 1.83573, 0;
6700, 8300, 2134.53, 1.83573, 0;
6700, 8400, 2037.51, 1.83573, 0;
6700, 8500, 1940.48, 1.83573, 0;
6700, 8600, 1843.46, 1.83573, 0;
6700, 8700, 1455.36, 1.83573, 0;
6700, 8800, 1358.34, 1.83573, 0;
6700, 8900, 1164.29, 1.83573, 0;
6700, 9000, 1067.27, 1.83573, 0;
6700, 9100, 582.145, 1.83573, 0;
6700, 9200, 582.145, 1.83573, 0;
6700, 9300, 388.097, 1.83573, 0;
6700, 9400, 388.097, 1.83573, 0;
6700, 9500, 194.048, 0, 0;
6700, 9600, 0, 0, 0;
6700, 9700, 0, 0, 0;
6700, 9800, 0, 0, 0;
6700, 9900, 0, 0, 0;
6700, 10000, 194.048, 0, 0;
6800, 1000, 103041, 1.8739, 0.816758;
6800, 2000, 24121.5, 1.8739, 0.816758;
6800, 3000, 17040.9, 1.8739, 0.816758;
6800, 3100, 16810.5, 1.8739, 0.816758;
6800, 3200, 16796, 1.8739, 0.816758;
6800, 3300, 16037.7, 1.8739, 0.816758;
6800, 3400, 15940.6, 1.8739, 0.816758;
6800, 3500, 15516.2, 1.8739, 0.816758;
6800, 3600, 15509.2, 1.8739, 0.816758;
6800, 3700, 15508.2, 1.8739, 0.816758;
6800, 3800, 15314.1, 1.8739, 0.816758;
6800, 3900, 15119, 1.8739, 0.816758;
6800, 4000, 14730.9, 1.8739, 0.816758;
6800, 4100, 14730.4, 1.8739, 0.816758;
6800, 4200, 14730.3, 1.8739, 0.816758;
6800, 4300, 14632.2, 1.8739, 0.816758;
6800, 4400, 14632.2, 1.8739, 0.816758;
6800, 4500, 14632.2, 1.8739, 0.816758;
6800, 4600, 14340.6, 1.8739, 0.816758;
6800, 4700, 14243.6, 1.8739, 0.816758;
6800, 4800, 14146.5, 1.8739, 0.816758;
6800, 4900, 13952.5, 1.8739, 0.816758;
6800, 5000, 13855.5, 1.8739, 0.816758;
6800, 5100, 13758.4, 1.8739, 0.816758;
6800, 5200, 13563.9, 1.8739, 0.816758;
6800, 5300, 13272.3, 1.8739, 0.816758;
6800, 5400, 13175.2, 1.8739, 0.816758;
6800, 5500, 13175.2, 1.8739, 0.816758;
6800, 5600, 13078.2, 1.8739, 0.816758;
6800, 5700, 12787.1, 1.8739, 0.816758;
6800, 5800, 12690.1, 1.8739, 0.816758;
6800, 5900, 12496.1, 1.8739, 0.816758;
6800, 6000, 12101, 1.8739, 0.816758;
6800, 6100, 12003.9, 1.8739, 0.816758;
6800, 6200, 11906.9, 1.8739, 0.816758;
6800, 6300, 11809.9, 1.8739, 0.804733;
6800, 6400, 11518.8, 1.8739, 0.804733;
6800, 6500, 11130.7, 1.8739, 0.804733;
6800, 6600, 10936.7, 1.8739, 0.804733;
6800, 6700, 10645.6, 1.8739, 0.804733;
6800, 6800, 10063.5, 1.8739, 0.804733;
6800, 6900, 9578.34, 1.8739, 0.693518;
6800, 7000, 8427.58, 1.8739, 0.693518;
6800, 7100, 7554.36, 1.85763, 0.693518;
6800, 7200, 6875.19, 1.85763, 0.693518;
6800, 7300, 6293.04, 1.85763, 0.524588;
6800, 7400, 5613.88, 1.85763, 0.32715;
6800, 7500, 5225.78, 1.85763, 0.32715;
6800, 7600, 4643.63, 1.85763, 0.279219;
6800, 7700, 4546.61, 1.83573, 0.279219;
6800, 7800, 4352.56, 1.83573, 0.279219;
6800, 7900, 4061.49, 1.83573, 0.279219;
6800, 8000, 3395.85, 1.83573, 0.188611;
6800, 8100, 3007.75, 1.83573, 0;
6800, 8200, 2522.63, 1.83573, 0;
6800, 8300, 2134.53, 1.83573, 0;
6800, 8400, 2037.51, 1.83573, 0;
6800, 8500, 1940.48, 1.83573, 0;
6800, 8600, 1843.46, 1.83573, 0;
6800, 8700, 1455.36, 1.83573, 0;
6800, 8800, 1358.34, 1.83573, 0;
6800, 8900, 1164.29, 1.83573, 0;
6800, 9000, 1067.27, 1.83573, 0;
6800, 9100, 582.145, 1.83573, 0;
6800, 9200, 582.145, 1.83573, 0;
6800, 9300, 388.097, 1.83573, 0;
6800, 9400, 388.097, 1.83573, 0;
6800, 9500, 194.048, 0, 0;
6800, 9600, 0, 0, 0;
6800, 9700, 0, 0, 0;
6800, 9800, 0, 0, 0;
6800, 9900, 0, 0, 0;
6800, 10000, 194.048, 0, 0;
6900, 1000, 95757.2, 1.8739, 0.705544;
6900, 2000, 22470, 1.8739, 0.705544;
6900, 3000, 15779, 1.8739, 0.705544;
6900, 3100, 15548.7, 1.8739, 0.705544;
6900, 3200, 15534.1, 1.8739, 0.705544;
6900, 3300, 14775.8, 1.8739, 0.705544;
6900, 3400, 14678.8, 1.8739, 0.705544;
6900, 3500, 14352, 1.8739, 0.705544;
6900, 3600, 14344.9, 1.8739, 0.705544;
6900, 3700, 14343.9, 1.8739, 0.705544;
6900, 3800, 14149.8, 1.8739, 0.705544;
6900, 3900, 14051.7, 1.8739, 0.705544;
6900, 4000, 13663.6, 1.8739, 0.705544;
6900, 4100, 13663.1, 1.8739, 0.705544;
6900, 4200, 13663, 1.8739, 0.705544;
6900, 4300, 13662, 1.8739, 0.705544;
6900, 4400, 13662, 1.8739, 0.705544;
6900, 4500, 13662, 1.8739, 0.705544;
6900, 4600, 13370.4, 1.8739, 0.705544;
6900, 4700, 13273.3, 1.8739, 0.705544;
6900, 4800, 13176.3, 1.8739, 0.705544;
6900, 4900, 12982.3, 1.8739, 0.705544;
6900, 5000, 12885.2, 1.8739, 0.705544;
6900, 5100, 12788.2, 1.8739, 0.705544;
6900, 5200, 12593.6, 1.8739, 0.705544;
6900, 5300, 12302, 1.8739, 0.705544;
6900, 5400, 12205, 1.8739, 0.705544;
6900, 5500, 12205, 1.8739, 0.705544;
6900, 5600, 12205, 1.8739, 0.705544;
6900, 5700, 11913.9, 1.8739, 0.705544;
6900, 5800, 11816.9, 1.8739, 0.705544;
6900, 5900, 11622.8, 1.8739, 0.705544;
6900, 6000, 11324.8, 1.8739, 0.705544;
6900, 6100, 11227.8, 1.8739, 0.705544;
6900, 6200, 11130.7, 1.8739, 0.705544;
6900, 6300, 11130.7, 1.8739, 0.693518;
6900, 6400, 10839.7, 1.8739, 0.693518;
6900, 6500, 10451.6, 1.8739, 0.693518;
6900, 6600, 10354.5, 1.8739, 0.693518;
6900, 6700, 10063.5, 1.8739, 0.693518;
6900, 6800, 9772.39, 1.8739, 0.693518;
6900, 6900, 9287.27, 1.8739, 0.693518;
6900, 7000, 8233.53, 1.8739, 0.693518;
6900, 7100, 7360.31, 1.85763, 0.693518;
6900, 7200, 6681.14, 1.85763, 0.693518;
6900, 7300, 6196.02, 1.85763, 0.524588;
6900, 7400, 5613.88, 1.85763, 0.32715;
6900, 7500, 5225.78, 1.85763, 0.32715;
6900, 7600, 4643.63, 1.85763, 0.279219;
6900, 7700, 4546.61, 1.83573, 0.279219;
6900, 7800, 4352.56, 1.83573, 0.279219;
6900, 7900, 4061.49, 1.83573, 0.279219;
6900, 8000, 3395.85, 1.83573, 0.188611;
6900, 8100, 3007.75, 1.83573, 0;
6900, 8200, 2522.63, 1.83573, 0;
6900, 8300, 2134.53, 1.83573, 0;
6900, 8400, 2037.51, 1.83573, 0;
6900, 8500, 1940.48, 1.83573, 0;
6900, 8600, 1843.46, 1.83573, 0;
6900, 8700, 1455.36, 1.83573, 0;
6900, 8800, 1358.34, 1.83573, 0;
6900, 8900, 1164.29, 1.83573, 0;
6900, 9000, 1067.27, 1.83573, 0;
6900, 9100, 582.145, 1.83573, 0;
6900, 9200, 582.145, 1.83573, 0;
6900, 9300, 388.097, 1.83573, 0;
6900, 9400, 388.097, 1.83573, 0;
6900, 9500, 194.048, 0, 0;
6900, 9600, 0, 0, 0;
6900, 9700, 0, 0, 0;
6900, 9800, 0, 0, 0;
6900, 9900, 0, 0, 0;
6900, 10000, 194.048, 0, 0;
7000, 1000, 90579.4, 1.85763, 0.705544;
7000, 2000, 21498.7, 1.85763, 0.705544;
7000, 3000, 14905.3, 1.85763, 0.705544;
7000, 3100, 14674.9, 1.85763, 0.705544;
7000, 3200, 14660.4, 1.85763, 0.705544;
7000, 3300, 13902.1, 1.85763, 0.705544;
7000, 3400, 13805, 1.85763, 0.705544;
7000, 3500, 13478.2, 1.85763, 0.705544;
7000, 3600, 13471.2, 1.85763, 0.705544;
7000, 3700, 13470.1, 1.85763, 0.705544;
7000, 3800, 13373.1, 1.85763, 0.705544;
7000, 3900, 13275.5, 1.85763, 0.705544;
7000, 4000, 12887.4, 1.85763, 0.705544;
7000, 4100, 12886.9, 1.85763, 0.705544;
7000, 4200, 12886.8, 1.85763, 0.705544;
7000, 4300, 12885.8, 1.85763, 0.705544;
7000, 4400, 12885.8, 1.85763, 0.705544;
7000, 4500, 12885.8, 1.85763, 0.705544;
7000, 4600, 12691.2, 1.85763, 0.705544;
7000, 4700, 12691.2, 1.85763, 0.705544;
7000, 4800, 12594.2, 1.85763, 0.705544;
7000, 4900, 12400.1, 1.85763, 0.705544;
7000, 5000, 12303.1, 1.85763, 0.705544;
7000, 5100, 12206.1, 1.85763, 0.705544;
7000, 5200, 12011.5, 1.85763, 0.705544;
7000, 5300, 11719.9, 1.85763, 0.705544;
7000, 5400, 11622.8, 1.85763, 0.705544;
7000, 5500, 11622.8, 1.85763, 0.705544;
7000, 5600, 11622.8, 1.85763, 0.705544;
7000, 5700, 11331.8, 1.85763, 0.705544;
7000, 5800, 11234.8, 1.85763, 0.705544;
7000, 5900, 11040.7, 1.85763, 0.705544;
7000, 6000, 10742.6, 1.85763, 0.705544;
7000, 6100, 10645.6, 1.85763, 0.705544;
7000, 6200, 10548.6, 1.85763, 0.705544;
7000, 6300, 10548.6, 1.85763, 0.693518;
7000, 6400, 10354.5, 1.85763, 0.693518;
7000, 6500, 10063.5, 1.85763, 0.693518;
7000, 6600, 9966.44, 1.85763, 0.693518;
7000, 6700, 9675.36, 1.85763, 0.693518;
7000, 6800, 9481.32, 1.85763, 0.693518;
7000, 6900, 9093.22, 1.85763, 0.693518;
7000, 7000, 8039.48, 1.85763, 0.693518;
7000, 7100, 7166.26, 1.85763, 0.693518;
7000, 7200, 6487.09, 1.85763, 0.693518;
7000, 7300, 6001.97, 1.85763, 0.524588;
7000, 7400, 5419.83, 1.85763, 0.32715;
7000, 7500, 5128.75, 1.85763, 0.32715;
7000, 7600, 4546.61, 1.85763, 0.279219;
7000, 7700, 4449.59, 1.83573, 0.279219;
7000, 7800, 4255.54, 1.83573, 0.279219;
7000, 7900, 4061.49, 1.83573, 0.279219;
7000, 8000, 3395.85, 1.83573, 0.188611;
7000, 8100, 3007.75, 1.83573, 0;
7000, 8200, 2522.63, 1.83573, 0;
7000, 8300, 2134.53, 1.83573, 0;
7000, 8400, 2037.51, 1.83573, 0;
7000, 8500, 1940.48, 1.83573, 0;
7000, 8600, 1843.46, 1.83573, 0;
7000, 8700, 1455.36, 1.83573, 0;
7000, 8800, 1358.34, 1.83573, 0;
7000, 8900, 1164.29, 1.83573, 0;
7000, 9000, 1067.27, 1.83573, 0;
7000, 9100, 582.145, 1.83573, 0;
7000, 9200, 582.145, 1.83573, 0;
7000, 9300, 388.097, 1.83573, 0;
7000, 9400, 388.097, 1.83573, 0;
7000, 9500, 194.048, 0, 0;
7000, 9600, 0, 0, 0;
7000, 9700, 0, 0, 0;
7000, 9800, 0, 0, 0;
7000, 9900, 0, 0, 0;
7000, 10000, 194.048, 0, 0;
7100, 1000, 82865.1, 1.85763, 0.705544;
7100, 2000, 18457.4, 1.85763, 0.705544;
7100, 3000, 12651.5, 1.85763, 0.705544;
7100, 3100, 12421.1, 1.85763, 0.705544;
7100, 3200, 12406.6, 1.85763, 0.705544;
7100, 3300, 11745.3, 1.85763, 0.705544;
7100, 3400, 11648.3, 1.85763, 0.705544;
7100, 3500, 11551.2, 1.85763, 0.705544;
7100, 3600, 11544.2, 1.85763, 0.705544;
7100, 3700, 11543.2, 1.85763, 0.705544;
7100, 3800, 11446.1, 1.85763, 0.705544;
7100, 3900, 11348.6, 1.85763, 0.705544;
7100, 4000, 11251.6, 1.85763, 0.705544;
7100, 4100, 11251, 1.85763, 0.705544;
7100, 4200, 11251, 1.85763, 0.705544;
7100, 4300, 11249.9, 1.85763, 0.705544;
7100, 4400, 11249.9, 1.85763, 0.705544;
7100, 4500, 11249.9, 1.85763, 0.705544;
7100, 4600, 11055.3, 1.85763, 0.705544;
7100, 4700, 11055.3, 1.85763, 0.705544;
7100, 4800, 10958.3, 1.85763, 0.705544;
7100, 4900, 10764.2, 1.85763, 0.705544;
7100, 5000, 10667.2, 1.85763, 0.705544;
7100, 5100, 10570.2, 1.85763, 0.705544;
7100, 5200, 10375.6, 1.85763, 0.705544;
7100, 5300, 10084, 1.85763, 0.705544;
7100, 5400, 9986.96, 1.85763, 0.705544;
7100, 5500, 9986.96, 1.85763, 0.705544;
7100, 5600, 9986.96, 1.85763, 0.705544;
7100, 5700, 9695.89, 1.85763, 0.705544;
7100, 5800, 9598.87, 1.85763, 0.705544;
7100, 5900, 9501.84, 1.85763, 0.705544;
7100, 6000, 9203.77, 1.85763, 0.705544;
7100, 6100, 9203.77, 1.85763, 0.705544;
7100, 6200, 9106.74, 1.85763, 0.705544;
7100, 6300, 9106.74, 1.85763, 0.693518;
7100, 6400, 8912.7, 1.85763, 0.693518;
7100, 6500, 8621.62, 1.85763, 0.693518;
7100, 6600, 8524.6, 1.85763, 0.693518;
7100, 6700, 8330.55, 1.85763, 0.693518;
7100, 6800, 8233.53, 1.85763, 0.693518;
7100, 6900, 7845.43, 1.85763, 0.693518;
7100, 7000, 7554.36, 1.85763, 0.693518;
7100, 7100, 6778.17, 1.85763, 0.693518;
7100, 7200, 6293.04, 1.85763, 0.693518;
7100, 7300, 5904.95, 1.85763, 0.524588;
7100, 7400, 5322.8, 1.85763, 0.32715;
7100, 7500, 5031.73, 1.85763, 0.32715;
7100, 7600, 4449.59, 1.85763, 0.279219;
7100, 7700, 4352.56, 1.83573, 0.279219;
7100, 7800, 4158.51, 1.83573, 0.279219;
7100, 7900, 3964.46, 1.83573, 0.279219;
7100, 8000, 3298.82, 1.83573, 0.188611;
7100, 8100, 3007.75, 1.83573, 0;
7100, 8200, 2522.63, 1.83573, 0;
7100, 8300, 2134.53, 1.83573, 0;
7100, 8400, 2037.51, 1.83573, 0;
7100, 8500, 1940.48, 1.83573, 0;
7100, 8600, 1843.46, 1.83573, 0;
7100, 8700, 1455.36, 1.83573, 0;
7100, 8800, 1358.34, 1.83573, 0;
7100, 8900, 1164.29, 1.83573, 0;
7100, 9000, 1067.27, 1.83573, 0;
7100, 9100, 582.145, 1.83573, 0;
7100, 9200, 582.145, 1.83573, 0;
